business_id,name,city,categories,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dessert,latenight,lunch,dinner,brunch,breakfast,HasTV,OutdoorSeating,RestaurantsAttire,RestaurantsAttire,RestaurantsPriceRange,stars,Nightlife,American (New),American (Traditional),Italian,Mexican,Pizza,Sandwiches,Seafood,Breakfast & Brunch,Japanese,Sushi Bars,Burgers,Asian Fusion,Steakhouses,Salad,Chinese,Coffee & Tea,Vegetarian,Desserts,Mediterranean,Thai,Barbeque,Bakeries,French,Indian
uoUa8ugZLrly0bA268IqEg,Mickies Dairy Bar,Madison,"Restaurants,Breakfast & Brunch",0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Parsley Modern Mediterranean,Las Vegas,"Mediterranean,Middle Eastern,Restaurants,Sandwiches",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zt4ljpwfmBufatNM1zPNcQ,Picazzo's Organic Italian Kitchen,Tempe,"Restaurants,Pizza,Gluten-Free,Italian,Food",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,3.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v2tjswIV3e0c8o7_7MwYmg,Mellow Mushroom,Phoenix,"Pizza,Nightlife,Bars,Restaurants,Sandwiches",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dVQFNgVlnxgitEXDQR7tfA,Billy's BBQ,Las Vegas,"Southern,Soul Food,Restaurants,Barbeque",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
q5sa3zjAwIYMAgfPVxOdHw,Khoury's Mediterranean Restaurant,Las Vegas,"Mediterranean,Greek,Restaurants,Middle Eastern",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
JrEMvvNR1rUVkAMvPPZYkg,Danky's Bar-B-Q,Phoenix,"Barbeque,Restaurants,Desserts,Food,Sandwiches",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
#NAME?,Full House BBQ,Las Vegas,"Restaurants,Barbeque,Filipino,Asian Fusion,Soup",0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-R2kwt0qMnzwEdAfXPvkXg,Udipi Cafe,Monroeville,"Restaurants,Indian",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SBNucLXc9dQP6VBj__XOmQ,Ling & Louie's Asian Bar and Grill,Scottsdale,"Comfort Food,Chinese,Restaurants,Asian Fusion,American (New),Thai",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
41Kbugm-qmIQTt7unkALYQ,Top of Binion's Steakhouse,Las Vegas,"Bars,Seafood,Nightlife,Steakhouses,Wine Bars,Restaurants,Beer,Wine & Spirits,Food",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SzzrUeJGnl_LQAJXMK8wQw,Omoide Noodles & Bowls,Las Vegas,"Restaurants,Noodles,Soup,Ramen,Japanese",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mmbXj7CmjGbH-wR3j6cD0w,Sweet Tomatoes,Las Vegas,"Restaurants,Salad,Soup,Vegetarian,Buffets",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6TSpAuUdmo2UEn9emgd8xg,Simply Pure by Chef Stacey Dougan,Las Vegas,"Restaurants,Vegan,Vegetarian",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
F80c5w4dUF1QoFcJG4JrmQ,Sweet Melissa,Rocky River,"Diners,Restaurants,Food,Desserts,American (Traditional),Caterers,Event Planning & Services",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
bRZSm_1UQdmU6QWZfO9h6w,Loving Hut - Glendale,Glendale,"Vegetarian,Food,Vegan,Juice Bars & Smoothies,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OtSbxxD-WNzlNQlDGpXFSA,IKEA,Las Vegas,"Home & Garden,Restaurants,Home Decor,Furniture Stores,Scandinavian,Kitchen & Bath,Shopping,Baby Gear & Furniture",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FYRVCh_ctzqY1Yj_6hDk7A,Mac Shack,Las Vegas,"Vegan,Restaurants,Italian,Gluten-Free",0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,2,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
iB9By3dVS6BydSUiDHxLyw,Half Moon Sports Grill,Phoenix,"American (New),American (Traditional),Sports Bars,Burgers,Caterers,Nightlife,Bars,Restaurants,Event Planning & Services,Pizza",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sZsJooAzpKqOvDysphkqpQ,Pop Up Pizza,Las Vegas,"Vegan,Restaurants,Pizza",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kwMJ4KfhEcrk9jiMe-S6wQ,Mercurio's,Pittsburgh,"Restaurants,Ice Cream & Frozen Yogurt,Food,Pizza,Gelato",0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KEGLWeFAWXvo0W2LnujhtQ,Lang Van Vietnamese,Charlotte,"Vietnamese,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3qlqzQrwh8hjBltlgFgsJQ,Paz Cantina,Phoenix,"Mexican,Restaurants",0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
m_CqRpEZ2XDH3fp-KFAycQ,Sushi Mon,Las Vegas,"Restaurants,Buffets,Japanese,Sushi Bars",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0v8icS8wOOgEDiHDCOQkZQ,Chilli Chicken House,Mississauga,"Chinese,Restaurants,Indian",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6Wvn57wjSrVX7gJM37CIZw,Wichcraft,Las Vegas,"Sandwiches,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hDD6-yk1yuuRIvfdtHsISg,Nakama,Pittsburgh,"Japanese,Sushi Bars,Nightlife,Restaurants,Bars,Lounges",0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,2,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67Pa_CtXthgJzXfY8JzLDQ,Holy Chuck,Toronto,"Burgers,Restaurants",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jBs2HmEOkqCvdHNnw3N-og,Red Robin Gourmet Burgers,Las Vegas,"Restaurants,Sandwiches,Burgers,American (Traditional)",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3.5,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
len2nrEtgD9bjnoYSyLPjA,Saba's Mediterranean Kitchen,Phoenix,"Restaurants,Sandwiches,Greek,Mediterranean",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0PFf3RKtDQyHnrdcPo8zMQ,Foosia,Scottsdale,"Restaurants,Asian Fusion,Food,Do-It-Yourself Food",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RBAcL6hg2yoaTRv0kKUjPA,Poke Express,Las Vegas,"Breakfast & Brunch,Hawaiian,Restaurants,Food,Poke,Sandwiches",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,4.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e59uNE07Gf-yrIl4rX3KZw,Bareburger,Toronto,"Burgers,Salad,American (Traditional),Vegetarian,Breakfast & Brunch,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
yy7pPm_QGVRm6exD__Htug,India Masala Bar & Grill,Las Vegas,"Pakistani,Vegan,Indian,Gluten-Free,Restaurants,Buffets",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mShOJ9qFk79KnZq7E8k9hQ,English's Quintessentially British,Las Vegas,"Restaurants,British,Tea Rooms,Food",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z_mJYg3vi8cPZHa1J4BALw,Kindred Restaurant,Davidson,"Cocktail Bars,Restaurants,American (New),Bars,Diners,Nightlife",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,2,4.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8BG2u8inkqzCb2tm6YlqDw,Kona Grill,Gilbert,"Restaurants,Sushi Bars,American (New)",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,2,3.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M4vh_kzppP1nsxo7hsaVIA,Golden Nugget Buffet,Las Vegas,"Buffets,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,Las Vegas,"Bars,American (Traditional),Pubs,Nightlife,Sports Bars,Restaurants",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jCR-xC4NqoEajjmstqX8sA,Twin Creeks,Las Vegas,"Seafood,Restaurants,American (New),Steakhouses",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
oi_jhCtPLj6NULrCe_JllA,Elmer's Tacos,Chandler,"Restaurants,Mexican",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2S6p5ICNswz_EdgcZk76qQ,Duckworth's Grill & Taphouse,Charlotte,"American (New),American (Traditional),Beer,Wine & Spirits,Nightlife,Bars,Restaurants,Food,Beer Bar",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OD2dbQTKN7FS01fHzZqqzA,The Bourbon Street Barrel Room,Cleveland,"Cajun/Creole,Nightlife,Restaurants,Bars,Seafood",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t4bBKVXbr8bIN9nEJIobYg,Saffron Flavors of India,Las Vegas,"Diners,Indian,Restaurants,Vegetarian",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
fKr2Vip-yNCxgJmps-iOTA,Ten-Ichi Japanese Restaurant,Scarborough,"Japanese,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TA57efJ1C0acoCx5mtLnJg,Chop Chandler,Chandler,"Restaurants,American (New),Steakhouses,Nightlife,Bars",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,3,3.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cEfE7wuA68LBEH6581osNA,Can't Stop Smokin' BBQ,Chandler,"American (Traditional),Restaurants,Barbeque,Beer,Wine & Spirits,Buffets,Grocery,Food",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Orgm9nmcClxnAUva4nOKyA,Hot House Restaurant & Bar,Toronto,"Italian,Nightlife,Breakfast & Brunch,Cafes,Caterers,Restaurants,Event Planning & Services,Venues & Event Spaces,Bars",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,3.5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41b2SLmjLcxTGLVRxASiDA,Country Club,Las Vegas,"Restaurants,Breakfast & Brunch,Steakhouses",0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
qiRyyRWt6jmAxcoVW0-WHA,Heart Sushi,Mississauga,"Chinese,Japanese,Restaurants,Sushi Bars,Buffets",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7l-CCyNnvT86GMR5EtYjog,Shiloh Grill,Pittsburgh,"American (Traditional),Pubs,Restaurants,Nightlife,Gastropubs,Bars",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1PMcEIg-FHZvwhiUoFEgw,Grimaldi's Pizzeria,Scottsdale,"Restaurants,Pizza",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1gQrMs-I8oKg2p-iRxznzQ,Soho Chicken + Whiskey,Cleveland,"Bars,Breakfast & Brunch,Restaurants,Southern,Nightlife",0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,2,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LI9sVHgnX-DzFyvWmPDRgA,Guru Lukshmi- Authentic South Indian Cuisine,Mississauga,"Indian,Restaurants",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
WlBvw6R1Qe2yIaZp-2ilZA,Toros Cantina & Gaming,Las Vegas,"Books,Mags,Music & Video,Restaurants,Mexican,Videos & Video Game Rental,Tapas Bars,American (New),Shopping",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HFEkIohUqGIudgqbHiK1uA,The Cracked Egg,Las Vegas,"Breakfast & Brunch,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,2,3.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xk-fOf_M39kDTgzfVgu0Tw,Rachel's Kitchen,Las Vegas,"Food,Diners,American (New),Restaurants,Sandwiches,Breakfast & Brunch,Juice Bars & Smoothies",0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,2,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hDy-uY7Vy_TZdGBzw59lhA,Saku Sushi,Toronto,"Japanese,Breakfast & Brunch,Restaurants,Sushi Bars",0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EZ4TljJvGenxrkM4JsqtZg,Sushi-ko,Las Vegas,"Japanese,Teppanyaki,Restaurants,Sushi Bars",0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
orrrhqRRUORIzUSxWTveKg,Presti's Bakery,Cleveland,"Food,Bakeries,Delis,Restaurants,Cafes",0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wEc4JE2NYQr1RnGjGr4q7w,K O'Donnell's Sports Bar & Grill,Scottsdale,"Pizza,Restaurants,American (Traditional),Chicken Wings,American (New),Bars,Sports Bars,Nightlife",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VbqtbvvtNOe-YKA61-fSNA,Armadillo Grill,Phoenix,"Sports Bars,Bars,Nightlife,Restaurants,American (Traditional)",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N5CL5HLS6lyltw-OjjBrOw,Hussong's Cantina Boca Park,Las Vegas,"Nightlife,Restaurants,Mexican,Vegan,Bars",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pldfvm-zM2VU5m9a-j9cMQ,Hazelnuts Creperie,Charlotte,"Cafes,Desserts,Food,Breakfast & Brunch,Creperies,Restaurants",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,4.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dPGs5b0N9MarZjVgQVelGQ,The Cheesecake Factory,Peoria,"American (Traditional),Desserts,Food,American (New),Restaurants",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
E_eIph8IT10Uo06ZdWwoUw,The Handlebar Tempe,Tempe,"Restaurants,Nightlife,Bars,Beer,Wine & Spirits,Beer Gardens,Food,American (Traditional)",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,2,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BZSzoBFhkXBUQTx4Cgl5Aw,Coco's Bakery Restaurant,Las Vegas,"Food,Restaurants,Bakeries,American (Traditional)",0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
QdvROupQvDDQIaHrTGNgKA,Szechwan Palace,Phoenix,"Chinese,Restaurants",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
V9bs-9SqhlryOCLy6vk6gg,Tim Finnegan's Irish Restaurant and Pub,Phoenix,"Music Venues,Pubs,Restaurants,Arts & Entertainment,Bars,Irish,Nightlife",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2B46bRpDh49eDyjXGhL_ZQ,La Maison de Maggie,Las Vegas,"Restaurants,Gluten-Free,French,Creperies,Cafes",0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5pMNyj77S1P3rrT69y1pkQ,Joe's New York Pizza,Scottsdale,"Italian,Sandwiches,Pizza,Restaurants",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
#NAME?,Beer Park,Las Vegas,"Nightlife,Beer Bar,Bars,Sports Bars,Sandwiches,Restaurants,Food Stands,Burgers,Cocktail Bars",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,3.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sQV-yfhFjeRWnHw66n8qrQ,The Keg Steakhouse + Bar,Chandler,"Seafood,Bars,Restaurants,Nightlife,Steakhouses",1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,3,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9IpKGHaPy3hhXo9g5Bt7lg,Metro Pizza,Las Vegas,"Italian,Restaurants,Pizza,Caterers,Event Planning & Services",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DLJCwHGtbAV31UQ1lnIjlw,Siena Italian Authentic Trattoria and Deli,Las Vegas,"Food,Bakeries,Delis,Italian,Restaurants",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,3.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
XxnQKE9jTD0bTE3LZ5NOtQ,Alchemy,Madison,"Restaurants,Burgers,American (New)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KS_d3F_eIA6iTo6Wtj2O_w,Smoke's Poutinerie,Toronto,"Restaurants,Fast Food,Poutineries",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
t67GMPZ0cv_ItKlID-JFiQ,Banzo,Madison,"Restaurants,Food,Mediterranean,Food Trucks",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dp9haMgS5RZ6i1kQq_oS5A,Fran's Restaurant,Toronto,"Breakfast & Brunch,Diners,Restaurants,American (Traditional)",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,2,3.5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bI9_dtXS9qN0Gmi7YbRm5g,MVPita Mediterranean Grill,Mesa,"Restaurants,American (New),Falafel,Mediterranean,Vegetarian,Fast Food,Lebanese,Middle Eastern",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
6KqLBLkHw78t33qObWJxpQ,Thee Pitts Again,Glendale,"Restaurants,Food,Barbeque",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MKYcOZSpMwJK7uwacK13EA,Smallman Galley,Pittsburgh,"Nightlife,Restaurants,Food,Coffee & Tea,Bars,American (Traditional),American (New)",0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,2,4.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BkIZ8UDA23qxnp_kR1Sv8Q,Eggspectation,Montr̩al,"Cafes,Breakfast & Brunch,Comfort Food,Restaurants,Burgers",0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,2,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
vW65SNLam99SyOuVagNuvg,Diego Mexican Cuisine,Las Vegas,"Mexican,Restaurants,Nightlife",0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,3,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
